Id,LotFrontage,LotArea,BldgType1Fam,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,HeatingGasA,HeatingGasW,HeatingGrav,HeatingWall,CentralAirN,CentralAirY,GrLivArea,PoolArea,YrSold
9371,94,7472,1,0,0,0,0,6,4,1,1,8,1999,1208,3,1,0,0,0,0,1,894,0,2009
9372,74,9018,1,0,0,0,0,4,8,2,0,7,2003,1148,3,1,0,0,0,0,1,3279,0,2007
9373,96,8712,1,0,0,0,0,4,6,1,0,7,2004,1517,3,1,0,0,0,0,1,1560,0,2010
9374,101,9303,1,0,0,0,0,5,6,2,1,5,1965,611,3,1,0,0,0,0,1,1212,0,2008
9375,60,10237,1,0,0,0,0,6,5,2,0,7,1900,1141,3,1,0,0,0,0,1,1232,0,2006
9376,94,10141,1,0,0,0,0,5,5,1,1,10,1971,1218,2,1,0,0,0,0,1,1236,0,2009
9377,59,3600,1,0,0,0,0,6,5,2,0,6,1925,832,2,1,0,0,0,0,1,948,0,2006
9378,60,3182,1,0,0,0,0,7,5,1,1,4,2003,684,3,1,0,0,0,0,1,1968,0,2010
9379,85,8814,1,0,0,0,0,7,5,2,1,7,1952,1518,2,1,0,0,0,0,1,1123,0,2009
9380,,18450,1,0,0,0,0,5,7,2,1,6,1961,0,4,1,0,0,0,0,1,1644,0,2006
9381,85,6420,1,0,0,0,0,6,5,2,1,6,1999,855,4,1,0,0,0,0,1,1712,0,2010
9382,85,7200,1,0,0,0,0,7,5,2,1,6,2002,773,2,1,0,0,0,0,1,1092,0,2009
9383,83,11717,1,0,0,0,0,7,6,2,0,6,1981,1496,2,0,0,1,0,0,1,1126,0,2007
9384,79,12137,1,0,0,0,0,5,5,1,0,8,1999,483,3,1,0,0,0,0,1,835,0,2007
9385,71,8777,1,0,0,0,0,5,9,2,0,7,1949,948,3,1,0,0,0,0,1,1008,0,2010
9386,72,7128,1,0,0,0,0,5,5,2,1,5,1960,777,3,0,1,0,0,0,1,1558,0,2008
9387,101,17600,1,0,0,0,0,6,5,2,0,7,2003,1454,3,1,0,0,0,0,1,1086,0,2010
9388,,8500,1,0,0,0,0,8,5,1,1,7,1976,1316,3,1,0,0,0,0,1,2082,0,2007
9389,,3230,1,0,0,0,0,7,5,2,0,6,1900,1453,3,1,0,0,0,0,1,2157,0,2006
9390,60,2448,1,0,0,0,0,6,5,1,0,8,2003,1766,3,1,0,0,0,0,1,2240,0,2007
9391,,4438,1,0,0,0,0,5,5,2,0,6,2004,1040,5,1,0,0,0,0,1,1768,0,2008
9392,85,11838,1,0,0,0,0,7,7,2,0,6,1993,926,3,1,0,0,0,0,1,1717,0,2006
9393,,9000,1,0,0,0,0,6,5,1,1,6,1961,1095,3,1,0,0,0,0,1,2263,0,2007
9394,85,3604,1,0,0,0,0,4,4,2,0,7,1934,1398,2,1,0,0,0,0,1,894,0,2008
9395,92,9360,0,1,0,0,0,5,5,2,0,6,2007,721,3,1,0,0,0,0,1,1601,0,2007
9396,64,10690,1,0,0,0,0,6,5,2,0,5,1953,1237,2,1,0,0,0,0,1,1800,0,2009
9397,50,7244,1,0,0,0,0,8,5,3,0,6,1953,1500,3,1,0,0,0,0,1,1196,0,2009
9398,64,13673,1,0,0,0,0,6,5,1,0,6,2006,1499,4,1,0,0,0,0,1,894,0,2010
9399,,13891,1,0,0,0,0,8,7,2,1,7,1971,1809,2,1,0,0,0,0,1,1116,0,2010
9400,65,9800,0,1,0,0,0,8,5,2,0,6,1958,963,3,1,0,0,0,0,1,1576,0,2010
9401,60,9600,0,1,0,0,0,7,6,1,1,8,2003,1141,3,1,0,0,0,0,1,1471,0,2009
9402,66,15523,1,0,0,0,0,8,5,2,1,6,1965,1056,1,1,0,0,0,0,1,882,0,2008
9403,,4435,1,0,0,0,0,4,5,2,1,7,1959,264,2,1,0,0,0,0,1,800,0,2010
9404,55,9800,1,0,0,0,0,6,7,2,1,8,1976,1374,3,1,0,0,0,0,1,752,0,2009
9405,65,9554,0,0,0,0,1,8,3,2,0,5,2006,1726,4,1,0,0,0,0,1,1040,0,2008
9406,63,11457,1,0,0,0,0,6,7,1,0,10,1973,832,3,1,0,0,0,0,1,925,0,2007
9407,53,14145,0,1,0,0,0,7,5,2,0,8,1954,1144,2,1,0,0,0,0,1,1092,0,2010
9408,60,2522,0,0,0,0,1,8,5,1,1,6,1945,794,2,1,0,0,0,0,1,1501,0,2006
9409,86,4388,1,0,0,0,0,5,5,1,1,8,1998,824,3,1,0,0,0,0,1,1392,0,2006
9410,50,7153,1,0,0,0,0,7,5,2,0,8,2000,1024,4,1,0,0,0,0,1,1378,0,2007
9411,60,8475,1,0,0,0,0,5,5,2,0,9,2007,1428,3,1,0,0,0,0,1,1040,0,2006
9412,,12677,0,0,1,0,0,5,5,2,0,4,1977,972,3,1,0,0,0,0,1,1362,0,2008
9413,85,5600,1,0,0,0,0,5,5,1,0,6,1964,0,3,1,0,0,0,0,1,1468,0,2008
9414,90,12122,1,0,0,0,0,8,5,1,1,6,1995,864,2,1,0,0,0,0,1,894,0,2010
9415,75,8816,1,0,0,0,0,6,5,1,1,4,1910,756,2,1,0,0,0,0,1,1511,0,2010
9416,65,11316,0,0,1,0,0,6,7,1,0,7,1961,1188,5,1,0,0,0,1,0,1436,0,2010
9417,102,4435,0,1,0,0,0,6,2,2,1,7,1940,1392,3,1,0,0,0,1,0,1742,0,2009
9418,60,8400,1,0,0,0,0,6,5,1,0,5,1999,1856,3,1,0,0,0,0,1,789,0,2009
9419,,7472,0,0,0,0,1,6,5,2,0,8,2009,1763,4,1,0,0,0,0,1,1378,0,2007
9420,,6442,1,0,0,0,0,7,5,2,0,5,2003,2392,2,1,0,0,0,0,1,1704,0,2008
9421,35,2448,1,0,0,0,0,4,7,1,1,7,2005,1437,2,1,0,0,0,0,1,1362,0,2008
9422,80,21453,1,0,0,0,0,5,5,2,1,4,2007,811,1,1,0,0,0,0,1,729,0,2006
9423,85,5604,1,0,0,0,0,7,5,2,0,6,2007,625,3,1,0,0,0,0,1,1302,0,2006
9424,67,5687,1,0,0,0,0,9,5,2,0,5,1994,725,3,1,0,0,0,0,1,1344,0,2009
9425,41,7388,1,0,0,0,0,6,5,2,1,6,2004,858,3,1,0,0,0,0,1,1456,0,2007
9426,55,8125,1,0,0,0,0,4,5,1,0,7,1925,0,3,1,0,0,0,1,0,1296,0,2008
9427,116,4224,1,0,0,0,0,8,5,1,0,11,1966,1056,4,1,0,0,0,0,1,1776,0,2007
9428,75,21695,1,0,0,0,0,6,5,1,0,6,2008,813,2,1,0,0,0,0,1,1262,0,2009
9429,94,7937,1,0,0,0,0,4,5,1,0,8,2004,1777,3,1,0,0,0,0,1,803,0,2008
9430,70,3378,0,0,1,0,0,6,5,1,0,6,1940,672,2,1,0,0,0,0,1,2207,0,2008
9431,,11911,1,0,0,0,0,8,5,2,0,6,2003,1120,2,1,0,0,0,0,1,1586,0,2010
9432,,9297,1,0,0,0,0,5,7,2,0,8,1965,793,3,1,0,0,0,0,1,864,0,2007
9433,115,10603,1,0,0,0,0,6,4,2,0,7,2006,756,3,1,0,0,0,0,1,1092,0,2008
9434,65,8487,1,0,0,0,0,5,5,1,0,6,2009,967,3,1,0,0,0,0,1,1092,0,2006
9435,50,7024,0,0,1,0,0,7,5,1,1,5,1961,1080,3,1,0,0,0,0,1,1605,0,2006
9436,60,8244,1,0,0,0,0,7,2,1,1,6,2007,768,3,1,0,0,0,0,1,2274,0,2006
9437,52,11070,1,0,0,0,0,5,5,2,0,7,1958,1440,3,1,0,0,0,1,0,1116,0,2006
9438,60,13418,1,0,0,0,0,8,8,2,1,6,1976,1379,3,1,0,0,0,0,1,2080,0,2007
9439,60,7922,1,0,0,0,0,7,5,1,1,10,1965,707,3,1,0,0,0,0,1,1487,0,2010
9440,67,9180,0,0,0,1,0,8,7,1,1,6,1954,1686,1,1,0,0,0,0,1,1056,0,2007
9441,36,6820,1,0,0,0,0,6,5,2,1,8,1959,1436,2,1,0,0,0,0,1,1689,0,2006
9442,,10437,1,0,0,0,0,8,6,1,1,6,1936,819,4,1,0,0,0,0,1,1820,0,2008
9443,,10665,1,0,0,0,0,5,5,2,1,9,1925,1059,3,1,0,0,0,0,1,1047,0,2009
9444,75,10335,0,1,0,0,0,5,6,2,1,7,2007,1814,3,1,0,0,0,0,1,1574,0,2006
9445,76,2592,1,0,0,0,0,5,5,1,0,6,2008,616,2,1,0,0,0,0,1,2034,0,2010
9446,60,14215,1,0,0,0,0,7,7,1,1,5,1928,1175,3,1,0,0,0,1,0,1750,0,2009
9447,72,50271,0,1,0,0,0,7,7,2,1,6,1965,612,3,1,0,0,0,1,0,1826,0,2007
9448,60,28698,1,0,0,0,0,4,5,2,1,9,2006,1010,2,1,0,0,0,0,1,1117,0,2008
9449,60,11394,1,0,0,0,0,8,5,2,0,6,1964,999,3,1,0,0,0,0,1,630,0,2007
9450,93,6000,1,0,0,0,0,6,6,1,1,5,1963,1214,2,1,0,0,0,0,1,2473,0,2008
9451,85,5900,1,0,0,0,0,5,5,2,1,8,1904,1498,3,1,0,0,0,0,1,1230,0,2009
9452,105,12735,0,0,0,0,1,5,5,1,0,9,1979,1084,3,1,0,0,0,0,1,1458,0,2009
9453,75,12090,1,0,0,0,0,8,5,1,0,7,2008,928,3,1,0,0,0,0,1,825,0,2007
9454,43,8450,1,0,0,0,0,4,5,2,0,5,2007,1030,3,1,0,0,0,0,1,1140,0,2006
9455,60,6240,0,1,0,0,0,5,6,2,0,5,1992,617,2,1,0,0,0,0,1,1080,0,2007
9456,65,8924,1,0,0,0,0,6,5,2,0,7,2001,1262,2,1,0,0,0,0,1,816,0,2010
9457,80,8740,1,0,0,0,0,6,7,2,0,10,1961,1063,3,1,0,0,0,0,1,1440,0,2010
9458,74,10927,1,0,0,0,0,5,5,2,0,7,1964,1064,3,1,0,0,0,0,1,1192,0,2006
9459,85,18800,1,0,0,0,0,4,6,2,1,5,1950,910,3,1,0,0,0,0,1,1224,0,2009
9460,65,5330,1,0,0,0,0,5,9,1,0,8,2006,1383,5,1,0,0,0,0,1,789,0,2008
9461,70,9200,1,0,0,0,0,6,5,1,1,7,1940,896,3,1,0,0,0,0,1,1125,0,2010
9462,88,11070,1,0,0,0,0,5,6,3,2,7,1959,945,3,1,0,0,0,0,1,1855,0,2008
9463,95,10918,0,0,0,0,1,7,5,1,0,8,1904,1057,1,1,0,0,0,0,1,1053,0,2006
9464,50,10927,1,0,0,0,0,6,8,2,1,5,1996,1394,3,1,0,0,0,0,1,1383,0,2010
9465,,7658,1,0,0,0,0,9,5,1,0,6,1926,672,2,1,0,0,0,0,1,1644,0,2009
9466,60,164660,1,0,0,0,0,10,5,1,0,9,1914,979,3,1,0,0,0,0,1,1548,0,2006
9467,,4500,1,0,0,0,0,8,7,1,0,5,2006,860,4,1,0,0,0,0,1,3194,0,2006
9468,,24090,1,0,0,0,0,6,6,1,1,6,1976,725,2,1,0,0,0,0,1,914,0,2009
9469,,8712,1,0,0,0,0,5,6,1,2,6,1992,788,3,1,0,0,0,0,1,904,0,2009
9470,70,1869,1,0,0,0,0,6,7,2,1,7,1950,1107,3,1,0,0,0,0,1,1709,0,2006
9471,80,14191,1,0,0,0,0,6,5,1,0,6,1965,1059,3,1,0,0,0,0,1,1487,0,2009
9472,34,4928,1,0,0,0,0,6,5,2,0,6,1950,958,3,1,0,0,0,0,1,1469,0,2008
9473,71,8880,1,0,0,0,0,8,4,1,0,6,2004,882,3,1,0,0,0,0,1,1484,0,2010
9474,58,8235,1,0,0,0,0,4,5,1,0,10,1972,1734,3,1,0,0,0,0,1,1501,0,2007
9475,72,7851,1,0,0,0,0,5,7,2,1,7,2005,630,3,1,0,0,0,0,1,1080,0,2007
9476,75,5000,1,0,0,0,0,7,6,2,1,5,1977,832,2,1,0,0,0,0,1,912,0,2006
9477,57,11404,1,0,0,0,0,9,6,3,0,7,1954,1734,3,1,0,0,0,0,1,1319,0,2007
9478,,5684,1,0,0,0,0,6,6,2,0,7,2006,660,1,1,0,0,0,0,1,3112,0,2007
9479,42,9600,1,0,0,0,0,5,7,1,1,10,1992,1188,3,1,0,0,0,0,1,1039,0,2007
9480,92,12615,1,0,0,0,0,5,5,1,0,5,2005,0,4,1,0,0,0,0,1,1905,0,2007
9481,70,11029,1,0,0,0,0,6,6,2,0,6,1977,1324,4,1,0,0,0,0,1,1588,0,2007
9482,75,9101,1,0,0,0,0,8,5,2,2,6,1995,756,3,1,0,0,0,0,1,2296,0,2006
9483,66,9800,1,0,0,0,0,4,5,2,1,7,1936,1473,3,1,0,0,0,0,1,520,0,2009
9484,75,13005,1,0,0,0,0,5,5,2,0,5,1955,264,3,1,0,0,0,0,1,2643,0,2008
9485,48,5400,0,0,0,1,0,7,5,2,0,7,1998,1848,3,1,0,0,0,0,1,1040,0,2008
9486,92,11316,1,0,0,0,0,6,5,2,0,6,2006,928,3,1,0,0,0,0,1,1229,0,2008
9487,65,7136,1,0,0,0,0,7,5,2,0,5,1961,1302,3,1,0,0,0,0,1,2158,0,2008
9488,80,8849,1,0,0,0,0,6,5,2,0,4,2007,951,2,1,0,0,0,0,1,792,0,2008
9489,150,10552,1,0,0,0,0,4,5,3,0,8,1960,1905,2,1,0,0,0,0,1,864,0,2008
9490,75,7800,1,0,0,0,0,8,9,1,0,8,1974,1314,2,1,0,0,0,0,1,1686,0,2007
9491,,9819,1,0,0,0,0,9,7,2,1,6,1967,1425,3,1,0,0,0,0,1,1573,0,2010
9492,71,2645,1,0,0,0,0,10,5,1,0,5,1989,1833,3,1,0,0,0,0,1,1230,0,2010
9493,30,9430,1,0,0,0,0,6,3,2,0,3,1930,1088,3,1,0,0,0,0,1,1297,0,2009
9494,72,10029,1,0,0,0,0,7,5,1,0,6,1939,720,3,1,0,0,0,0,1,864,0,2007
9495,75,12144,0,0,0,0,1,7,8,1,1,6,1964,1505,3,1,0,0,0,0,1,1336,0,2007
9496,,8450,1,0,0,0,0,6,5,3,0,4,1952,1461,4,1,0,0,0,0,1,2084,0,2008
9497,64,9375,1,0,0,0,0,9,5,1,0,12,1990,0,3,1,0,0,0,1,0,1639,0,2009
9498,100,8176,1,0,0,0,0,8,5,2,0,8,1960,912,4,1,0,0,0,0,1,2198,0,2007
9499,45,25419,0,0,0,0,1,5,9,1,0,10,1995,1184,3,1,0,0,0,0,1,1328,0,2009
9500,84,7844,1,0,0,0,0,5,7,1,1,8,1974,1588,3,1,0,0,0,0,1,1635,0,2006
9501,47,3010,0,0,0,0,1,9,5,2,0,8,1956,864,3,1,0,0,0,0,1,1710,0,2008
9502,80,5232,1,0,0,0,0,6,5,2,1,5,1956,1153,1,1,0,0,0,0,1,1792,0,2008
9503,60,10140,1,0,0,0,0,10,6,2,1,4,1971,1234,3,1,0,0,0,0,1,1316,0,2008
9504,70,9100,1,0,0,0,0,7,6,2,0,5,2003,808,3,1,0,0,0,0,1,987,0,2007
9505,,10440,1,0,0,0,0,10,6,2,0,6,1926,1468,3,1,0,0,0,0,1,894,0,2007
9506,84,8160,1,0,0,0,0,10,5,1,0,8,1983,686,2,1,0,0,0,1,0,1228,0,2010
9507,72,11717,1,0,0,0,0,7,5,2,0,8,1965,1086,3,1,0,0,0,0,1,2192,0,2007
9508,60,14115,0,0,1,0,0,5,5,2,0,7,1964,855,3,1,0,0,0,1,0,1344,0,2006
9509,73,10012,1,0,0,0,0,6,5,1,0,4,2003,943,2,1,0,0,0,0,1,1123,0,2007
9510,87,26178,0,0,0,0,1,4,8,1,1,9,1972,1536,3,1,0,0,0,0,1,3140,0,2007
9511,,19900,1,0,0,0,0,6,8,2,1,8,1924,729,3,1,0,0,0,1,0,1709,0,2008
9512,99,3182,1,0,0,0,0,9,5,2,0,8,1998,975,3,1,0,0,0,0,1,1077,0,2010
9513,,9187,1,0,0,0,0,9,5,2,0,6,1949,1484,1,1,0,0,0,0,1,1663,0,2009
9514,21,17503,1,0,0,0,0,6,5,2,0,5,1970,1029,4,1,0,0,0,0,1,1710,0,2006
9515,41,5000,1,0,0,0,0,7,6,2,1,5,2009,882,3,1,0,0,0,0,1,935,0,2009
9516,60,10150,1,0,0,0,0,4,5,2,0,6,2001,596,3,1,0,0,0,0,1,2374,0,2007
9517,60,5232,1,0,0,0,0,5,5,2,0,7,1977,2042,3,1,0,0,0,0,1,1368,0,2009
9518,65,12354,1,0,0,0,0,10,5,1,0,6,1965,816,2,1,0,0,0,0,1,2380,0,2009
9519,60,8738,1,0,0,0,0,7,5,1,0,7,2001,1649,3,1,0,0,0,0,1,1236,0,2009
9520,75,9060,1,0,0,0,0,6,5,2,1,6,2006,876,3,1,0,0,0,0,1,1786,0,2009
9521,78,13300,1,0,0,0,0,4,6,2,0,6,1920,979,4,1,0,0,0,0,1,1080,0,2009
9522,82,9873,0,0,0,0,1,4,5,1,0,7,2007,828,1,1,0,0,0,0,1,1904,0,2009
9523,65,11606,1,0,0,0,0,5,5,1,1,4,1915,981,4,1,0,0,0,0,1,2157,0,2007
9524,134,9375,1,0,0,0,0,6,6,1,0,5,1978,1501,2,1,0,0,0,0,1,2596,0,2008
9525,80,6270,0,0,0,0,1,5,5,2,1,7,1908,1187,2,1,0,0,0,1,0,1494,0,2006
9526,,9200,1,0,0,0,0,6,6,1,1,8,1954,1719,3,1,0,0,0,0,1,1501,0,2006
9527,70,9830,1,0,0,0,0,6,7,2,0,7,2004,1175,1,1,0,0,0,0,1,1494,0,2009
9528,,8235,1,0,0,0,0,7,7,1,0,5,1999,1318,3,1,0,0,0,0,1,1253,0,2007
9529,71,3922,1,0,0,0,0,6,5,2,1,6,1880,901,3,1,0,0,0,0,1,1350,0,2009
9530,87,9180,1,0,0,0,0,8,6,2,1,6,1964,864,6,1,0,0,0,0,1,2223,0,2010
9531,,9000,1,0,0,0,0,7,7,2,0,14,1997,1134,2,1,0,0,0,1,0,2126,0,2006
9532,63,10208,1,0,0,0,0,8,6,1,0,6,1925,864,8,1,0,0,0,0,1,1792,0,2008
9533,50,6420,1,0,0,0,0,4,5,1,0,7,1920,520,3,1,0,0,0,0,1,1714,0,2009
9534,70,8176,1,0,0,0,0,7,5,1,0,6,1987,0,1,1,0,0,0,0,1,1950,0,2006
9535,,14442,1,0,0,0,0,7,7,2,0,4,1959,884,3,1,0,0,0,0,1,2263,0,2009
9536,60,12456,1,0,0,0,0,6,5,3,0,4,2007,1210,3,1,0,0,0,0,1,1621,0,2007
9537,74,26178,1,0,0,0,0,6,7,2,0,8,2007,1362,3,1,0,0,0,0,1,848,0,2009
9538,70,9018,1,0,0,0,0,7,5,2,0,6,2006,1389,3,1,0,0,0,0,1,1192,0,2010
9539,67,8235,1,0,0,0,0,5,5,1,0,5,1978,1200,3,1,0,0,0,0,1,1728,0,2006
9540,50,9187,1,0,0,0,0,5,5,2,1,6,1999,832,3,1,0,0,0,0,1,1481,0,2010
9541,120,9291,1,0,0,0,0,6,5,2,0,9,2006,530,3,1,0,0,0,0,1,1614,0,2009
9542,71,2308,1,0,0,0,0,10,5,1,1,6,2004,735,3,1,0,0,0,0,1,1344,0,2009
9543,75,1680,1,0,0,0,0,6,5,2,1,10,1892,1175,3,1,0,0,0,1,0,768,0,2009
9544,53,8593,0,0,0,0,1,5,5,1,0,6,2006,720,3,1,0,0,0,0,1,1425,0,2006
9545,73,11216,1,0,0,0,0,7,7,2,0,5,1925,764,3,1,0,0,0,0,1,970,0,2009
9546,,14260,1,0,0,0,0,6,5,2,0,8,1998,960,2,1,0,0,0,0,1,1452,0,2010
9547,30,9453,0,0,0,1,0,4,5,2,0,7,2006,1032,2,1,0,0,0,1,0,1518,0,2008
9548,82,9000,0,0,1,0,0,8,6,1,1,6,2005,744,3,1,0,0,0,0,1,1800,0,2010
9549,60,9500,1,0,0,0,0,6,5,2,1,6,1968,894,3,1,0,0,0,0,1,816,0,2009
9550,,7018,1,0,0,0,0,4,8,1,1,12,1958,780,3,1,0,0,0,0,1,2515,0,2008
9551,21,11694,1,0,0,0,0,6,8,2,1,6,1958,1753,3,1,0,0,0,0,1,1652,0,2009
9552,,9765,1,0,0,0,0,4,6,2,0,6,1920,1126,2,1,0,0,0,0,1,1337,0,2006
9553,60,13891,1,0,0,0,0,6,5,1,0,5,1923,975,3,1,0,0,0,0,1,768,0,2009
9554,174,34650,1,0,0,0,0,8,5,2,0,6,1955,1149,2,1,0,0,0,0,1,1342,0,2010
9555,100,13346,1,0,0,0,0,6,6,1,0,5,1956,1442,3,1,0,0,0,0,1,2267,0,2006
9556,49,6240,1,0,0,0,0,5,5,2,0,6,1957,264,3,1,0,0,0,0,1,2229,0,2008
9557,33,11302,1,0,0,0,0,9,6,2,1,5,1975,742,5,1,0,0,0,0,1,1434,0,2006
9558,63,12137,1,0,0,0,0,6,7,2,0,6,1973,731,3,1,0,0,0,0,1,1269,0,2006
9559,,6979,0,0,0,0,1,7,6,2,1,9,2000,0,2,1,0,0,0,0,1,1973,0,2006
9560,83,9600,1,0,0,0,0,8,6,2,0,7,1984,770,3,1,0,0,0,0,1,1616,0,2009
9561,60,9965,1,0,0,0,0,4,5,2,1,4,1925,756,2,1,0,0,0,0,1,1953,0,2007
9562,82,15523,0,1,0,0,0,8,5,3,0,5,2003,1107,3,1,0,0,0,0,1,1034,0,2010
9563,,7758,1,0,0,0,0,4,5,1,1,6,1978,1158,3,1,0,0,0,0,1,2054,0,2007
9564,40,7056,1,0,0,0,0,6,6,1,0,5,2004,2330,3,0,1,0,0,0,1,1376,0,2009
9565,,7200,1,0,0,0,0,7,5,2,1,7,1914,1073,4,1,0,0,0,0,1,1212,0,2009
9566,65,11700,1,0,0,0,0,6,7,2,0,6,2003,1362,2,1,0,0,0,0,1,1593,0,2006
9567,65,13517,1,0,0,0,0,6,5,1,0,12,1995,702,1,1,0,0,0,0,1,1441,0,2008
9568,86,6600,0,1,0,0,0,5,5,1,0,5,1940,859,4,1,0,0,0,0,1,1904,0,2009
9569,80,5000,1,0,0,0,0,6,5,1,0,7,1979,1073,4,1,0,0,0,0,1,2504,0,2010
9570,50,10140,0,1,0,0,0,6,6,1,0,5,1963,384,3,1,0,0,0,0,1,1908,0,2008
9571,60,12800,1,0,0,0,0,5,5,1,0,7,1931,958,2,1,0,0,0,0,1,1048,0,2006
9572,,39104,1,0,0,0,0,4,6,1,1,8,1988,1050,3,1,0,0,0,0,1,1824,0,2007
9573,50,8924,1,0,0,0,0,6,6,1,1,6,1965,1728,2,1,0,0,0,0,1,1856,0,2006
9574,53,16669,1,0,0,0,0,5,5,2,1,7,1910,715,2,1,0,0,0,0,1,1456,0,2008
9575,,4800,0,0,0,0,1,6,5,2,0,6,1947,0,4,1,0,0,0,0,1,1479,0,2009
9576,80,10029,0,0,0,0,1,6,5,1,0,9,1924,660,3,1,0,0,0,0,1,1218,0,2006
9577,48,1596,1,0,0,0,0,6,8,2,0,8,1949,458,3,1,0,0,0,0,1,1487,0,2009
9578,,9800,1,0,0,0,0,8,7,0,0,7,1972,912,3,1,0,0,0,0,1,1470,0,2006
9579,60,14536,1,0,0,0,0,7,5,1,0,5,1995,440,1,1,0,0,0,0,1,1358,0,2010
9580,80,2651,1,0,0,0,0,9,5,1,0,6,1998,1104,3,1,0,0,0,0,1,1363,0,2007
9581,96,12160,1,0,0,0,0,5,5,2,0,8,2003,1584,2,1,0,0,0,0,1,1595,0,2007
9582,174,11120,0,1,0,0,0,8,6,2,1,5,1900,860,3,1,0,0,0,0,1,1820,0,2006
9583,,10800,1,0,0,0,0,5,6,2,1,8,1999,953,2,1,0,0,0,0,1,1363,0,2007
9584,75,8366,1,0,0,0,0,6,6,1,0,9,1972,864,4,1,0,0,0,0,1,747,0,2007
9585,65,15611,1,0,0,0,0,6,5,1,1,2,1931,1362,3,1,0,0,0,0,1,2728,0,2006
9586,53,5400,1,0,0,0,0,8,5,1,2,5,1959,938,3,1,0,0,0,0,1,520,0,2009
9587,51,10778,1,0,0,0,0,5,5,1,1,5,1949,912,3,1,0,0,0,0,1,2134,0,2010
9588,99,8400,1,0,0,0,0,6,5,1,0,5,2009,1216,3,1,0,0,0,0,1,3279,0,2010
9589,85,11143,1,0,0,0,0,6,5,2,0,8,1925,600,3,1,0,0,0,1,0,1561,0,2007
9590,40,10800,1,0,0,0,0,6,5,1,0,6,1936,1673,3,1,0,0,0,0,1,1383,0,2009
9591,98,10142,1,0,0,0,0,5,8,1,1,5,1940,716,4,1,0,0,0,0,1,935,0,2008
9592,80,8475,1,0,0,0,0,10,5,1,0,4,1992,1494,4,1,0,0,0,0,1,1904,0,2009
9593,50,3196,1,0,0,0,0,6,5,1,0,5,1921,1728,3,1,0,0,0,0,1,935,0,2006
9594,,10420,1,0,0,0,0,5,5,2,0,6,1998,630,3,1,0,0,0,0,1,1710,0,2008
9595,,15611,1,0,0,0,0,4,7,1,0,9,1953,716,2,1,0,0,0,0,1,1369,0,2007
9596,60,14226,1,0,0,0,0,5,7,2,0,5,1970,969,3,1,0,0,0,1,0,1768,0,2007
9597,64,12772,1,0,0,0,0,7,7,1,0,8,1958,1713,4,1,0,0,0,0,1,1680,0,2006
9598,77,10800,1,0,0,0,0,5,5,1,1,4,1961,866,3,1,0,0,0,0,1,1664,0,2009
9599,80,12702,0,0,0,0,1,5,5,1,0,6,2004,1064,3,1,0,0,0,0,1,1635,0,2006
9600,70,6930,1,0,0,0,0,7,5,1,0,8,2004,1484,4,1,0,0,0,1,0,1620,0,2007
9601,,11146,1,0,0,0,0,7,6,1,1,8,1952,1125,3,1,0,0,0,0,1,2291,0,2008
9602,94,7314,0,0,0,0,1,8,5,1,0,4,1963,1150,3,1,0,0,0,0,1,948,0,2009
9603,65,9786,1,0,0,0,0,7,5,1,0,6,1908,1297,3,1,0,0,0,0,1,1362,0,2006
9604,92,40094,1,0,0,0,0,7,5,2,0,8,1945,870,3,1,0,0,0,0,1,1355,0,2009
9605,80,13286,1,0,0,0,0,5,5,2,0,7,1999,1054,3,1,0,0,0,0,1,1028,0,2010
9606,84,1596,1,0,0,0,0,6,7,2,0,6,2005,1195,4,1,0,0,0,0,1,1250,0,2009
9607,100,14450,1,0,0,0,0,8,5,1,1,6,1920,1122,4,1,0,0,0,0,1,958,0,2009
9608,43,2001,1,0,0,0,0,7,8,2,0,6,2006,859,2,1,0,0,0,0,1,1744,0,2009
9609,55,9180,1,0,0,0,0,7,6,1,0,5,1910,894,2,1,0,0,0,0,1,1092,0,2010
9610,74,10656,1,0,0,0,0,8,5,2,1,6,2003,520,2,1,0,0,0,0,1,1344,0,2008
9611,,11844,1,0,0,0,0,6,6,1,0,6,1958,720,3,1,0,0,0,0,1,1734,0,2009
9612,72,9765,1,0,0,0,0,10,6,2,1,7,1968,1358,3,1,0,0,0,0,1,1468,0,2009
9613,74,9020,0,0,0,0,1,8,5,2,1,8,2006,616,3,1,0,0,0,0,1,1365,0,2008
9614,,12589,1,0,0,0,0,8,5,1,0,7,1968,848,2,1,0,0,0,1,0,1181,0,2008
9615,60,12735,1,0,0,0,0,6,5,1,0,8,1959,1604,2,1,0,0,0,0,1,1644,0,2007
9616,,12274,0,0,0,0,1,4,7,1,1,5,2004,1391,2,1,0,0,0,0,1,2727,0,2009
9617,80,7535,1,0,0,0,0,8,5,2,0,5,1995,1065,4,1,0,0,0,0,1,861,0,2010
9618,69,9337,1,0,0,0,0,4,5,2,0,4,1925,981,2,1,0,0,0,0,1,2978,0,2006
9619,92,4500,1,0,0,0,0,7,6,2,1,5,1950,1499,2,0,1,0,0,0,1,1776,0,2006
9620,60,9600,1,0,0,0,0,8,7,1,1,5,1958,1277,3,0,1,0,0,0,1,1828,0,2008
